index,NDB_No,Shrt_Desc,Water_(g),Energ_Kcal,Protein_(g),Lipid_Tot_(g),Ash_(g),Carbohydrt_(g),Fiber_TD_(g),Sugar_Tot_(g),Calcium_(mg),Iron_(mg),Magnesium_(mg),Phosphorus_(mg),Potassium_(mg),Sodium_(mg),Zinc_(mg),Copper_mg),Manganese_(mg),Selenium_(µg),Vit_C_(mg),Thiamin_(mg),Riboflavin_(mg),Niacin_(mg),Panto_Acid_mg),Vit_B6_(mg),Folate_Tot_(µg),Folic_Acid_(µg),Food_Folate_(µg),Folate_DFE_(µg),Choline_Tot_ (mg),Vit_B12_(µg),Vit_A_IU,Vit_A_RAE,Retinol_(µg),Alpha_Carot_(µg),Beta_Carot_(µg),Beta_Crypt_(µg),Lycopene_(µg),Lut+Zea_ (µg),Vit_E_(mg),Vit_D_µg,Vit_D_IU,Vit_K_(µg),FA_Sat_(g),FA_Mono_(g),FA_Poly_(g),Cholestrl_(mg),GmWt_1,GmWt_Desc1,GmWt_2,GmWt_Desc2,Refuse_Pct,cluster,cluster1
558,1559,Bread with beans and water,0.0,400,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.56,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.35,0.0,0.0,60.2,13.808,72.961,10.523,0.0,13.5,1 tablespoon,216.0,1 cup,0.0,0,0
559,1560,Bread with stew,0.0,310,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,0.0,0.0,8.0,49.3,37.0,9.3,0.0,13.6,1 tbsp,216.0,1 cup,0.0,0,0
560,1561,Bread with vegetables,0.0,230,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,13.6,14.2,39.7,41.7,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
561,1562,Bread with minced beef and bell pepper,0.0,400,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.08,0.0,0.0,5.4,10.1,45.4,40.1,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
562,1563,Bread with with diced chicken,16.0,350,1.0,81.0,2.0,1.0,0.0,0.0,30.0,0.0,3.0,23.0,42.0,943.0,0.0,0.0,0.0,0.0,0.2,0.01,0.037,0.023,0.084,0.009,1.0,0.0,1.0,1.0,0.0,0.1,3577.0,819.0,768.0,0.0,610.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,16.7,39.3,20.9,0.0,4.7,1 tsp,113.0,1 stick,0.0,0,2
563,1564,Bread toast with ham and cheese,63.0,385,0.0,21.0,3.0,12.0,0.0,10.77,13.0,0.26,5.0,15.0,84.0,993.0,0.07,0.019,0.031,2.0,0.4,0.02,0.0,0.131,0.0,0.064,0.0,0.0,0.0,0.0,2.6,0.0,36.0,2.0,0.0,0.0,21.0,2.0,16.0,0.0,2.19,0.0,0.0,56.0,2.948,5.638,10.748,0.0,14.7,1 tbsp,235.0,1 cup,0.0,1,0
564,1565,Bread toast with minced turkey and spinach and pepper,37.0,400,1.0,45.0,2.0,16.0,0.0,15.95,24.0,0.8,5.0,19.0,67.0,836.0,0.29,0.0,0.021,0.0,3.6,0.019,0.053,0.188,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.14,464.0,23.0,0.0,0.0,232.0,92.0,373.0,0.0,5.0,0.0,0.0,121.4,5.648,8.433,21.029,0.0,16.0,1 tbsp,250.0,1 cup,0.0,0,0
565,1566,"Basmati rice with pepper, amaranth vegetable and shrimp",60.0,400,1.0,38.0,2.0,1.0,0.0,0.0,6.0,0.02,1.0,5.0,34.0,589.0,0.02,0.0,0.0,0.0,0.1,0.011,0.005,0.0,0.696,0.0,1.0,0.0,1.0,1.0,12.4,0.06,4322.0,1297.0,1297.0,0.0,0.0,0.0,0.0,0.0,13.45,0.0,0.0,74.6,8.637,13.958,12.407,0.0,14.9,1 tbsp,232.0,1 cup,0.0,1,2
566,1567,Basmati rice with all color bell pepper and shrimp,24.0,340,0.0,70.0,2.0,3.0,0.0,0.0,6.0,0.2,0.0,3.0,24.0,658.0,0.0,0.0,0.0,1.6,0.6,0.01,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.6,20.7,33.7,0.0,14.0,1 tablespoon,220.0,1 cup,0.0,0,0
567,1568,Jollof basmati rice with chicken ,47.0,600,0.0,50.0,0.0,3.0,0.0,2.5,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.0,98.8,9.1,14.8,24.1,0.0,16.0,1 tablespoon,250.0,1 cup,0.0,0,0
568,1569,Basmati fried rice with chiken ,37.0,430,1.0,45.0,2.0,16.0,0.0,15.95,24.0,0.8,5.0,19.0,67.0,0.0,0.29,0.0,0.021,0.0,0.0,0.019,0.053,0.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,23.0,0.0,0.0,232.0,92.0,373.0,0.0,4.12,0.0,0.0,121.4,5.648,8.433,21.029,0.0,15.0,1 tablespoon,0.0,0,0.0,0,0
569,1570,Basmati fried rice with tilapia fish ,54.0,420,1.0,13.0,2.0,29.0,1.1,28.45,11.0,0.87,8.0,16.0,107.0,30.0,0.2,0.16,0.11,1.6,0.0,0.024,0.052,0.467,0.026,0.055,2.0,0.0,2.0,2.0,0.0,0.0,541.0,27.0,0.0,0.0,289.0,70.0,2530.0,124.0,2.86,0.0,0.0,4.8,1.099,5.898,5.029,0.0,16.0,1 tablespoon,260.0,1 cup,0.0,1,0
570,1571,Basmati fried rice with salmon fish,56.0,400,0.0,28.0,4.0,10.0,0.0,8.32,7.0,0.63,3.0,9.0,48.0,30.0,0.13,0.0,0.017,2.0,0.0,0.013,0.021,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,0.0,21.0,2.0,16.0,0.0,2.61,0.0,0.0,56.0,4.474,6.315,12.941,67.0,14.7,1 tablespoon,235.0,1 cup,0.0,1,0
571,1572,Basmati fried rice with turkey,85.0,335,0.0,6.0,4.0,5.0,0.0,4.55,9.0,0.65,4.0,11.0,85.0,30.0,0.19,0.0,0.0,8.0,0.0,0.0,0.015,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.59,0.0,0.0,12.5,0.451,2.19,1.704,6.0,15.0,1 tablespoon,240.0,1 cup,0.0,1,0
572,1573,Basmati fried rice with dried fish,17.0,400,1.0,79.0,0.0,3.0,0.0,0.0,18.0,0.5,0.0,28.0,34.0,30.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,22.7,37.1,59.0,13.8,1 tablespoon,220.0,1 cup,0.0,0,0
573,1574,Basmati rice and stew with bush meat(venison),24.0,440,0.0,70.0,2.0,3.0,0.0,0.0,6.0,0.2,0.0,3.0,24.0,658.0,0.0,0.0,0.0,1.6,0.0,0.01,0.02,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,14.0,1 tablespoon,220.0,1 cup,0.0,0,0
574,1575,Basmati rice with green leafy vegetable with chicken,65.0,460,0.0,0.0,2.0,32.0,2.2,16.45,5.0,0.58,3.0,0.0,84.0,853.0,0.1,0.121,0.024,2.0,0.0,0.011,0.026,0.112,0.002,0.0,14.0,0.0,14.0,14.0,4.0,0.0,75.0,4.0,0.0,0.0,38.0,15.0,319.0,0.0,0.02,0.0,0.0,0.1,0.037,0.141,0.062,0.0,16.0,1 tablespoon,256.0,1 cup,0.0,1,0
575,1576,"Concoction basmati rice with vegetable oil, crayfish and shrimp ",0.0,520,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,24.7,59.7,32.9,3.0,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
576,1577,"Concoction basmati rice with red palm oil, crayfish and shrimp ",0.0,520,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.3,0.0,0.0,24.7,25.9,17.8,51.9,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
577,1578,"Concoction basmati rice with red palm oil, with smoked titus fish",0.0,520,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.08,0.0,0.0,5.4,10.3,19.5,65.7,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
578,1579,Concoction basmati rice with plantain and shreaded chicken ,0.0,550,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.0,0.0,7.1,6.203,14.355,74.623,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
579,1580,Boiled basmati rice with chicken all color bell pepper sause  ,0.0,600,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,0.0,0.0,7.1,7.541,75.221,12.82,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
580,1581,"Boiled basmati rice with salmon, all color bell pepper ",0.0,550,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,24.7,81.5,11.4,1.6,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
581,1582,Basmati jollof rice with avocado and turkey,0.0,640,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,13.5,19.7,62.4,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
582,1583,"Basmati jollof rice with cabbage, beef sauce  ",0.0,400,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,19.7,22.8,53.1,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
583,1584,Wheat bread with peanut butter and pinapple juice,0.0,400,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,51.5,23.0,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
584,1585,Offals peppersoup,0.0,230,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,0.0,0.0,0.0,9.6,16.1,69.9,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
585,1586,Salmon with brocolli and avocado,0.0,430,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,1.9,12.948,27.576,54.677,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
586,1587,Chicken with avocado and cabbage,0.0,430,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.7,28.0,0.0,47.3,40.6,7.8,102.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
587,1588,Boiled egg with broccoli and fried egg,0.0,205,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,15.0,9.1,22.8,63.3,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
588,1589,Roast beef with irish potatoes and bell pepper,0.0,375,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.2,0.0,0.0,7.0,8.2,69.9,17.4,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
589,1590,Roast chicken breast with irish potatoes and bell pepper,0.0,430,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.3,60.0,29.3,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
590,1591,Mashed irish potatoes with roast fish and avocado,0.0,620,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,183.9,15.005,10.977,45.318,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
591,1592,Mashed irish potatoes with roast fish and broccoli,0.0,490,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.2,0.0,0.0,0.0,7.4,78.0,10.2,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
592,1593,Roasted roast muttom with dandellion and tomatoes ,0.0,290,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,0.0,0.0,81.2,11.4,1.6,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
593,1594,Garden egg sauce with baked sweet potatoes,0.0,350,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,44.0,5.2,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
594,1595,"Banana, avocado, cashew, almond milk, ice cube smoothie",40.0,665,1.0,51.0,3.0,5.0,0.4,3.48,37.0,0.09,8.0,74.0,88.0,642.0,0.21,0.009,0.006,1.0,0.7,0.01,0.1,0.1,0.388,0.037,5.0,0.0,5.0,5.0,17.9,0.27,73.0,14.0,14.0,1.0,4.0,1.0,0.0,26.0,4.28,0.1,3.0,85.9,8.275,13.279,27.545,31.0,15.0,1 tbsp,245.0,1 cup,0.0,0,0
595,1596,"Spinach, banana, cashew, almond, ice cubes",0.0,505,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,53.2,38.7,3.8,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
596,1597,"Banana, mango, avocado,almond milk,ice cubes",0.0,700,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.8,191.0,0.0,29.8,44.7,20.9,85.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
597,1598,"Spinach, carrot, cashew, almond, ice cubes",0.0,360,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.0,0.0,24.7,18.0,29.5,48.1,0.0,13.6,1 tablespoon,218.0,1 cup,0.0,0,0
598,1599,"Kale,lemon, almond seeds and pear smoothie",0.0,400,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,40.3,44.4,10.9,56.0,12.8,1 tablespoon,205.0,1 cup,0.0,0,0
599,1600,"Oats, yogurt, banana and almond smoothie",0.0,450,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.08,0.0,0.0,5.4,13.0,46.2,36.4,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
600,1601,"Honey, banana, cocoa, almond milk smoothie",0.0,500,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,0.0,0.0,22.0,33.0,40.6,0.0,12.8,1 tablespoon,205.0,1 cup,0.0,0,0
601,1602,"Mango,milk,oats, honey smoothie",0.0,534,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,0.0,43.0,27.2,54.2,14.1,0.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
602,1603,"Yogurt, soaked almond seeds, mango smoothie",0.0,370,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.7,40.7,19.2,56.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
603,1604,"Yogurt, avocado, soaked almond seed, honey smoothie",0.0,410,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,44.9,38.5,8.8,100.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
604,1605,"Banana, avocado, cashew, almond milk and ice cube smoothie",0.0,730,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,43.0,91.3,2.2,1.0,0.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
605,1606,"Scaked chia seed, almond seed and avocado smoothie",0.0,400,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,0.0,43.0,25.6,58.0,12.0,0.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
606,1607,"Cucumber, mint, green apple, honey, ice, avocado smoothie",0.0,440,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,47.5,40.6,7.5,0.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
607,1608,"Greek yogurt, cucumber, banana, straw berries smoothie",0.0,300,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.02,42.51,26.64,0.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
608,1609,"Milk, peanut butter,dark chocolate, protein powder smoothie",0.0,400,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,0.0,0.0,43.0,21.1,73.7,0.4,0.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
609,1610,"Yogurt, peanut butter,dark chocolate, protein powder smoothie",0.0,320,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,65.5,29.6,0.5,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
610,1611,"Water, peanut butter,dark chocolate, protein powder smoothie",0.0,290,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,90.0,4.8,0.0,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
611,1612,"Spinach, banana, greek yogurt, kiwi, water smoothie",0.0,320,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,85.2,6.7,2.9,0.0,13.6,1 tbsp,218.0,1 cup,0.0,0,0
612,1613,"Soaked almond lettuce, beetroot, banana, ginger and ice smoothie",0.0,500,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,4.8,191.0,0.0,33.2,49.3,12.9,100.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
613,1614,"Soaked almond seed, yogurt, mango, pineapple, orange, smoothie",0.0,500,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.8,191.0,0.0,29.4,42.9,23.1,102.0,12.8,1 tbsp,4.3,1 tsp,0.0,0,0
614,1615,"Milk, yogurt, mango, pineapple,  smoothie",0.0,550,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,27.7,56.7,11.0,100.0,12.8,1 tbsp,205.0,1 cup,0.0,0,0
